stop_name,date_collection_datetime,lbs_collected,compost_created_lbs,compost_efficiency,year,month,day_of_week,lbs_collected_normalized,compost_created_lbs_normalized
Citizen's Convenience Center,2025-02-28,631.6,63,0.09974667511082963,2025,2,4,0.06134940780527491,0.056801666448067036
Mills Park,2025-02-05,516.8,52,0.10061919504643964,2025,2,2,-0.3848630978204296,-0.3707417899190119
Mills Park,2025-02-28,305.8,31,0.1013734466971877,2025,2,4,-1.2049923546760355,-1.186961115710708
Citizen's Convenience Center,2022-02-21,183.8,18,0.09793253536452666,2022,2,0,-1.6791903136162438,-1.6922397459627105
Citizen's Convenience Center,2022-02-23,283.0,28,0.0989399293286219,2022,2,2,-1.2936129568386319,-1.3035638765380932
Citizen's Convenience Center,2022-02-25,250.8,25,0.09968102073365231,2022,2,4,-1.4187701230507197,-1.4201666373654784
Citizen's Convenience Center,2022-03-04,246.8,25,0.1012965964343598,2022,3,4,-1.4343175971143332,-1.4201666373654784
Citizen's Convenience Center,2022-04-04,649.2,65,0.10012322858903265,2022,4,0,0.12975829368517391,0.1345368403329905
Citizen's Convenience Center,2022-04-15,200.8,20,0.099601593625498,2022,4,4,-1.613113548845887,-1.614504572077787
Citizen's Convenience Center,2022-05-11,488.8,49,0.10024549918166939,2022,5,2,-0.4936954162657231,-0.4873445507463971
Citizen's Convenience Center,2022-05-16,724.8,72,0.09933774834437087,2022,5,0,0.4236055534874666,0.40660994893022256
Citizen's Convenience Center,2022-06-22,511.8,51,0.09964830011723329,2022,6,2,-0.4042974403999461,-0.40960937686147364
Citizen's Convenience Center,2022-07-01,698.8,70,0.10017172295363481,2022,7,4,0.3225469720739796,0.3288747750452991
Citizen's Convenience Center,2022-07-05,548.8,55,0.10021865889212829,2022,7,1,-0.2604833053115225,-0.2541390290916268
Citizen's Convenience Center,2022-07-08,766.8,77,0.10041731872717789,2022,7,4,0.5868540311554071,0.6009478836425312
Citizen's Convenience Center,2022-07-13,684.8,68,0.09929906542056076,2022,7,2,0.2681308128513327,0.25113960116037565
Citizen's Convenience Center,2022-07-20,504.8,50,0.09904912836767037,2022,7,2,-0.4315055200112695,-0.44847696380393537
Citizen's Convenience Center,2022-07-27,624.8,62,0.09923175416133163,2022,7,2,0.034918701897131886,0.01793407950560531
Citizen's Convenience Center,2022-08-01,663.8,66,0.0994275384151853,2022,8,0,0.18650657401736243,0.17340442727545222
Citizen's Convenience Center,2022-08-08,483.8,48,0.09921455146754857,2022,8,0,-0.5131297588452398,-0.5262121376888588
Citizen's Convenience Center,2022-08-19,699.8,70,0.10002857959416978,2022,8,4,0.3264338405898829,0.3288747750452991
Citizen's Convenience Center,2022-08-22,789.8,79,0.1000253228665485,2022,8,0,0.6762520070211842,0.6786830575274546
Citizen's Convenience Center,2022-09-07,494.8,49,0.09902991107518189,2022,9,2,-0.470374205170303,-0.4873445507463971
Citizen's Convenience Center,2022-09-09,709.8,71,0.10002817695125388,2022,9,4,0.36530252574891636,0.36774236198776084
Citizen's Convenience Center,2022-09-21,384.8,38,0.09875259875259874,2022,9,2,-0.8979297419196711,-0.9148880071134761
Citizen's Convenience Center,2022-09-23,495.8,50,0.10084711577248891,2022,9,4,-0.4664873366543997,-0.44847696380393537
Citizen's Convenience Center,2022-09-30,556.6,56,0.10061085159899388,2022,9,4,-0.2301657308874761,-0.21527144214916502
Citizen's Convenience Center,2022-10-03,511.8,51,0.09964830011723329,2022,10,0,-0.4042974403999461,-0.40960937686147364
Citizen's Convenience Center,2022-11-18,713.6,71,0.09949551569506726,2022,11,4,0.3800726261093494,0.36774236198776084
Citizen's Convenience Center,2022-11-25,364.6,36,0.09873834339001646,2022,11,4,-0.9764444859409187,-0.9926231809983995
Citizen's Convenience Center,2022-11-28,844.4,84,0.0994789199431549,2022,11,0,0.888475027989507,0.8730209922397633
Citizen's Convenience Center,2022-12-12,233.6,23,0.09845890410958905,2022,12,0,-1.4856242615242572,-1.497901811250402
Citizen's Convenience Center,2022-12-19,654.4,65,0.0993276283618582,2022,12,0,0.14997000996787105,0.1345368403329905
Citizen's Convenience Center,2022-12-23,619.4,62,0.10009686793671295,2022,12,4,0.0139296119112539,0.01793407950560531
Citizen's Convenience Center,2023-02-06,804.4,80,0.09945300845350571,2023,2,0,0.7330002873533731,0.7175506444699163
Citizen's Convenience Center,2023-02-08,626.8,63,0.10051052967453734,2023,2,2,0.04269243892893858,0.056801666448067036
Citizen's Convenience Center,2023-02-15,536.8,54,0.10059612518628913,2023,2,2,-0.30712572750236267,-0.2930066160340885
Citizen's Convenience Center,2023-03-10,670.6,67,0.09991052788547569,2023,3,4,0.21293727992550543,0.21227201421791392
Citizen's Convenience Center,2023-03-15,573.6,57,0.09937238493723849,2023,3,2,-0.1640889661171192,-0.17640385520670332
Citizen's Convenience Center,2023-03-27,642.4,64,0.09962640099626402,2023,3,0,0.10332758777703088,0.09566925339052876
Citizen's Convenience Center,2023-03-31,598.4,60,0.10026737967914438,2023,3,4,-0.06769462692271638,-0.05980109437931814
Citizen's Convenience Center,2023-04-03,661.4,66,0.09978832778953735,2023,4,0,0.17717808957919448,0.17340442727545222
Citizen's Convenience Center,2023-04-24,634.4,63,0.09930643127364439,2023,4,0,0.0722326396498041,0.056801666448067036
Citizen's Convenience Center,2023-04-28,374.8,37,0.09871931696905016,2023,4,4,-0.9367984270787046,-0.9537555940559378
Citizen's Convenience Center,2023-05-01,908.4,91,0.10017613386173492,2023,5,0,1.1372346130073212,1.1450941008369953
Citizen's Convenience Center,2023-05-10,541.6,54,0.09970457902511078,2023,5,2,-0.28846875862602633,-0.2930066160340885
Citizen's Convenience Center,2023-05-24,733.6,73,0.0995092693565976,2023,5,2,0.4578099964274163,0.4454775358726843
Citizen's Convenience Center,2023-06-02,693.0,69,0.09956709956709957,2023,6,4,0.30000313468174034,0.2900071881028374
Citizen's Convenience Center,2023-06-16,656.8,66,0.10048721071863581,2023,6,4,0.159298494406039,0.17340442727545222
Citizen's Convenience Center,2023-06-21,1007.4,101,0.10025809013301569,2023,6,2,1.5220345960817525,1.5337699702616125
Citizen's Convenience Center,2023-06-28,763.6,76,0.09952854897852279,2023,6,2,0.5744160519045167,0.5620802967000694
Citizen's Convenience Center,2023-07-03,1080.4,108,0.09996297667530543,2023,7,0,1.8057759977426973,1.8058430788588447
Citizen's Convenience Center,2023-07-31,1227.4,123,0.10021182988430828,2023,7,0,2.3771456695804893,2.3888568829957704
Citizen's Convenience Center,2023-08-02,466.8,47,0.10068551842330763,2023,8,2,-0.5792065236155968,-0.5650797246313205
Citizen's Convenience Center,2023-08-07,724.4,72,0.09939260077305356,2023,8,0,0.42205080608110535,0.40660994893022256
Citizen's Convenience Center,2023-08-25,732.8,73,0.09961790393013101,2023,8,4,0.45470050161469333,0.4454775358726843
Citizen's Convenience Center,2023-08-30,535.8,54,0.1007838745800672,2023,8,2,-0.311012596018266,-0.2930066160340885
Citizen's Convenience Center,2023-09-08,531.6,53,0.09969902182091799,2023,9,4,-0.3273374437850598,-0.3318742029765502
Citizen's Convenience Center,2023-09-11,1109.4,111,0.10005408328826391,2023,9,0,1.9184951847038945,1.9224458396862298
Citizen's Convenience Center,2023-09-15,704.6,70,0.09934714731762702,2023,9,4,0.34509080946621923,0.3288747750452991
Citizen's Convenience Center,2023-10-04,422.8,42,0.09933774834437085,2023,10,2,-0.750228738315344,-0.7594176593436291
Citizen's Convenience Center,2023-10-09,411.4,41,0.09965969859017988,2023,10,0,-0.7945390393966423,-0.7982852462860909
Citizen's Convenience Center,2023-10-16,645.6,65,0.1006815365551425,2023,10,0,0.11576556702792176,0.1345368403329905
Citizen's Convenience Center,2023-10-18,559.4,56,0.10010725777618877,2023,10,2,-0.21928249904294692,-0.21527144214916502
Citizen's Convenience Center,2023-10-23,798.4,80,0.10020040080160321,2023,10,0,0.709679076257953,0.7175506444699163
Citizen's Convenience Center,2023-11-10,773.4,77,0.0995603827256271,2023,11,4,0.6125073633603694,0.6009478836425312
Citizen's Convenience Center,2023-11-13,914.6,91,0.09949704788978789,2023,11,0,1.161333197805922,1.1450941008369953
Citizen's Convenience Center,2023-12-01,890.0,89,0.1,2023,12,4,1.0657162323146996,1.0673589269520718
Citizen's Convenience Center,2023-12-06,563.7,56,0.09934362249423451,2023,12,2,-0.20256896442456226,-0.21527144214916502
Citizen's Convenience Center,2023-12-13,564.4,56,0.09922041105598867,2023,12,2,-0.19984815646343018,-0.21527144214916502
Citizen's Convenience Center,2023-12-15,604.4,60,0.09927200529450696,2023,12,4,-0.04437341582729631,-0.05980109437931814
Citizen's Convenience Center,2024-01-22,1019.0,102,0.10009813542688911,2024,1,0,1.5671222708662313,1.5726375572040743
Mills Park,2024-02-07,207.0,21,0.10144927536231885,2024,2,2,-1.5890149640472864,-1.5756369851353254
Citizen's Convenience Center,2024-02-16,596.6,60,0.10056989607777404,2024,2,4,-0.07469099025134224,-0.05980109437931814
Mills Park,2024-02-19,282.8,28,0.099009900990099,2024,2,0,-1.2943903305418125,-1.3035638765380932
Mills Park,2024-03-01,461.8,46,0.09961022087483759,2024,3,4,-0.5986408661951135,-0.6039473115737822
Citizen's Convenience Center,2024-03-08,779.8,78,0.10002564760194922,2024,3,4,0.6373833218621506,0.6398154705849929
Citizen's Convenience Center,2024-03-18,1024.8,102,0.09953161592505855,2024,3,0,1.5896661082584707,1.5726375572040743
Mills Park,2024-03-18,615.8,62,0.10068203962325431,2024,3,0,-6.311474599823731e-05,0.01793407950560531
Citizen's Convenience Center,2024-03-20,1034.6,103,0.09955538372317804,2024,3,2,1.6277574197143232,1.611505144146536
Citizen's Convenience Center,2024-03-22,983.8,98,0.09961374263061598,2024,3,4,1.4303044991064335,1.4171672094342274
Mills Park,2024-03-22,318.8,32,0.10037641154328733,2024,3,4,-1.154463063969292,-1.1480935287682463
Mills Park,2024-04-01,556.8,56,0.10057471264367816,2024,4,0,-0.2293883571842957,-0.21527144214916502
Mills Park,2024-04-03,506.8,51,0.10063141278610892,2024,4,2,-0.42373178297946285,-0.40960937686147364
Mills Park,2024-04-15,714.8,71,0.09932848349188585,2024,4,0,0.3847368683284331,0.36774236198776084
Citizen's Convenience Center,2024-04-22,1175.8,118,0.10035720360605546,2024,4,0,2.176583254159876,2.194518948283462
Mills Park,2024-05-15,271.8,27,0.09933774834437085,2024,5,2,-1.3371458842167494,-1.342431463480555
Mills Park,2024-05-31,548.8,55,0.10021865889212829,2024,5,4,-0.2604833053115225,-0.2541390290916268
Citizen's Convenience Center,2024-06-03,1344.8,134,0.09964306960142773,2024,6,0,2.833464033347542,2.8164003393628496
Mills Park,2024-06-05,234.8,23,0.0979557069846678,2024,6,2,-1.4809600193051733,-1.497901811250402
Mills Park,2024-06-07,448.8,45,0.10026737967914438,2024,6,4,-0.649170156901857,-0.642814898516244
Citizen's Convenience Center,2024-06-14,647.2,65,0.10043263288009888,2024,6,4,0.12198455665336722,0.1345368403329905
Mills Park,2024-06-17,350.8,35,0.09977194982896237,2024,6,0,-1.030083271460385,-1.0314907679408611
Mills Park,2024-06-21,290.8,29,0.09972489683631361,2024,6,4,-1.2632953824145858,-1.2646962895956315
Citizen's Convenience Center,2024-06-26,788.0,79,0.10025380710659898,2024,6,2,0.6692556436925583,0.6786830575274546
Mills Park,2024-06-28,362.8,36,0.09922822491730982,2024,6,4,-0.9834408492695448,-0.9926231809983995
Mills Park,2024-07-03,328.8,33,0.10036496350364964,2024,7,2,-1.1155943788102587,-1.1092259418257846
Citizen's Convenience Center,2024-07-15,1062.6,106,0.0997553171466215,2024,7,0,1.736589738159617,1.7281079049739212
Citizen's Convenience Center,2024-07-19,428.8,43,0.10027985074626865,2024,7,4,-0.7269075272199239,-0.7205500724011674
Mills Park,2024-07-24,248.8,25,0.10048231511254019,2024,7,2,-1.4265438600825264,-1.4201666373654784
Mills Park,2024-08-02,343.8,34,0.09889470622454916,2024,8,4,-1.0572913510717084,-1.0703583548833229
Citizen's Convenience Center,2024-08-05,1114.8,111,0.09956942949407965,2024,8,0,1.9394842746897718,1.9224458396862298
Mills Park,2024-08-05,553.8,55,0.09931383170819791,2024,8,0,-0.24104896273200574,-0.2541390290916268
Citizen's Convenience Center,2024-08-12,799.0,80,0.10012515644555695,2024,8,0,0.7120111973674951,0.7175506444699163
Mills Park,2024-08-14,248.8,25,0.10048231511254019,2024,8,2,-1.4265438600825264,-1.4201666373654784
Citizen's Convenience Center,2024-08-16,645.2,65,0.10074395536267823,2024,8,4,0.11421081962156052,0.1345368403329905
Citizen's Convenience Center,2024-08-21,953.2,95,0.09966428871170793,2024,8,2,1.3113663225197913,1.3005644486068422
Mills Park,2024-09-06,295.8,30,0.10141987829614604,2024,9,4,-1.2438610398350691,-1.2258287026531698
Mills Park,2024-09-18,179.8,18,0.10011123470522802,2024,9,2,-1.6947377876798573,-1.6922397459627105
Mills Park,2024-09-27,286.8,29,0.10111576011157601,2024,9,4,-1.278842856478199,-1.2646962895956315
Citizen's Convenience Center,2024-09-04,362.6,36,0.09928295642581356,2024,9,2,-0.9842182229727254,-0.9926231809983995
Citizen's Convenience Center,2024-09-18,455.6,46,0.1009657594381036,2024,9,2,-0.6227394509937142,-0.6039473115737822
Mills Park,2024-10-04,354.8,35,0.09864712514092445,2024,10,4,-1.0145357973967715,-1.0314907679408611
Mills Park,2024-10-09,308.8,31,0.10038860103626943,2024,10,2,-1.1933317491283255,-1.186961115710708
Mills Park,2024-10-11,267.8,27,0.10082150858849888,2024,10,4,-1.3526933582803629,-1.342431463480555
Mills Park,2024-10-14,464.8,46,0.09896729776247848,2024,10,0,-0.5869802606474034,-0.6039473115737822
Mills Park,2024-10-18,427.0,43,0.10070257611241218,2024,10,4,-0.73390389054855,-0.7205500724011674
Mills Park,2024-10-23,538.8,54,0.1002227171492205,2024,10,2,-0.29935199047055594,-0.2930066160340885
Citizen's Convenience Center,2024-10-02,754.2,75,0.09944311853619729,2024,10,2,0.5378794878550254,0.5232127097576077
Citizen's Convenience Center,2024-10-04,527.0,53,0.10056925996204934,2024,10,4,-0.34521703895821526,-0.3318742029765502
Citizen's Convenience Center,2024-10-09,760.4,76,0.09994739610731194,2024,10,2,0.5619780726536259,0.5620802967000694
Citizen's Convenience Center,2024-10-11,333.6,33,0.09892086330935251,2024,10,4,-1.0969374099339224,-1.1092259418257846
Citizen's Convenience Center,2024-10-21,1073.2,107,0.0997018263138278,2024,10,0,1.777790544428193,1.766975491916383
Citizen's Convenience Center,2024-10-23,532.8,53,0.09947447447447448,2024,10,2,-0.322673201565976,-0.3318742029765502
Citizen's Convenience Center,2024-11-13,606.4,61,0.10059366754617415,2024,11,2,-0.03659967879548961,-0.020933507436856413
Citizen's Convenience Center,2024-11-18,1217.8,122,0.10018065363770734,2024,11,0,2.339831731827817,2.349989296053309
Citizen's Convenience Center,2024-11-20,693.2,69,0.09953837276399306,2024,11,2,0.30078050838492115,0.2900071881028374
Citizen's Convenience Center,2024-11-30,1181.8,118,0.099847689964461,2024,11,5,2.199904465255296,2.194518948283462
Citizen's Convenience Center,2024-12-11,804.6,80,0.09942828734775043,2024,12,2,0.733777661056554,0.7175506444699163
Citizen's Convenience Center,2024-12-20,685.6,69,0.10064177362893816,2024,12,4,0.27124030766405566,0.2900071881028374
Mills Park,2024-11-04,573.8,57,0.09933774834437087,2024,11,0,-0.1633115924139388,-0.17640385520670332
Mills Park,2024-11-15,334.8,33,0.0985663082437276,2024,11,4,-1.0922731677148385,-1.1092259418257846
Mills Park,2024-11-20,369.8,37,0.10005408328826393,2024,11,2,-0.9562327696582213,-0.9537555940559378
Mills Park,2024-11-25,397.8,40,0.10055304172951232,2024,11,0,-0.8474004512129276,-0.8371528332285526
Mills Park,2024-12-06,593.8,59,0.09936005389019872,2024,12,4,-0.08557422209587187,-0.09866868132177986
Mills Park,2024-12-18,337.6,34,0.10071090047393365,2024,12,2,-1.0813899358703092,-1.0703583548833229
Citizen's Convenience Center,2025-01-17,680.0,68,0.1,2025,1,4,0.2494738439749968,0.25113960116037565
Citizen's Convenience Center,2025-02-03,1294.8,129,0.09962928637627433,2025,2,0,2.6391206075523743,2.6220624046505407
Citizen's Convenience Center,2025-02-10,1256.8,126,0.10025461489497135,2025,2,0,2.491419603948047,2.505459643823156
Citizen's Convenience Center,2025-02-19,887.2,89,0.10031559963931469,2025,2,2,1.0548330004701705,1.0673589269520718
Citizen's Convenience Center,2025-02-24,708.2,71,0.10025416548997458,2025,2,0,0.3590835361234714,0.36774236198776084
Mills Park,2025-02-07,427.0,43,0.10070257611241218,2025,2,4,-0.73390389054855,-0.7205500724011674
Mills Park,2025-02-12,289.6,29,0.10013812154696132,2025,2,2,-1.2679596246336697,-1.2646962895956315
Mills Park,2025-02-17,671.8,67,0.09973206311402204,2025,2,0,0.2176015221445892,0.21227201421791392
Citizen's Convenience Center,2022-02-09,59.0,6,0.1016949152542373,2022,2,2,-2.1642715044009817,-2.1586507892722513
Citizen's Convenience Center,2022-02-14,329.4,33,0.10018214936247724,2022,2,0,-1.1132622577007167,-1.1092259418257846
Citizen's Convenience Center,2022-02-16,102.8,10,0.09727626459143969,2022,2,2,-1.9940266634044153,-2.0031804415024044
Citizen's Convenience Center,2022-03-07,531.2,53,0.09977409638554216,2022,3,0,-0.32889219119142105,-0.3318742029765502
Citizen's Convenience Center,2022-03-09,352.8,35,0.0992063492063492,2022,3,2,-1.0223095344285782,-1.0314907679408611
Citizen's Convenience Center,2022-03-11,309.4,31,0.10019392372333549,2022,3,4,-1.1909996280187836,-1.186961115710708
Citizen's Convenience Center,2022-03-21,601.2,60,0.09980039920159679,2022,3,0,-0.05681139507818675,-0.05980109437931814
Citizen's Convenience Center,2022-03-23,481.8,48,0.099626400996264,2022,3,2,-0.5209034958770465,-0.5262121376888588
Citizen's Convenience Center,2022-03-30,610.8,61,0.09986902423051736,2022,3,2,-0.019497457325514972,-0.020933507436856413
Citizen's Convenience Center,2022-04-06,280.8,28,0.09971509971509972,2022,4,2,-1.3021640675736192,-1.3035638765380932
Citizen's Convenience Center,2022-04-08,327.0,33,0.10091743119266056,2022,4,4,-1.1225907421388848,-1.1092259418257846
Citizen's Convenience Center,2022-04-11,429.2,43,0.10018639328984157,2022,4,0,-0.7253527798135626,-0.7205500724011674
Citizen's Convenience Center,2022-04-20,381.8,38,0.09952854897852279,2022,4,2,-0.9095903474673812,-0.9148880071134761
Citizen's Convenience Center,2022-04-22,392.8,39,0.09928716904276985,2022,4,4,-0.8668347937924444,-0.8760204201710143
Citizen's Convenience Center,2022-04-25,502.8,50,0.09944311853619729,2022,4,0,-0.43927925704307624,-0.44847696380393537
Citizen's Convenience Center,2022-05-13,644.8,64,0.09925558312655088,2022,5,4,0.11265607221519883,0.09566925339052876
Citizen's Convenience Center,2022-05-23,676.8,68,0.10047281323877069,2022,5,0,0.23703586472410593,0.25113960116037565
Citizen's Convenience Center,2022-06-15,479.8,48,0.10004168403501458,2022,6,2,-0.5286772329088532,-0.5262121376888588
Citizen's Convenience Center,2022-06-17,399.8,40,0.10005002501250625,2022,6,4,-0.839626714181121,-0.8371528332285526
Citizen's Convenience Center,2022-06-21,609.8,61,0.10003279763857004,2022,6,1,-0.023384325841418318,-0.020933507436856413
Citizen's Convenience Center,2022-07-18,807.8,81,0.10027234463976233,2022,7,0,0.7462156403074444,0.7564182314123781
Citizen's Convenience Center,2022-07-22,597.8,60,0.10036801605888258,2022,7,4,-0.07002674803225849,-0.05980109437931814
Citizen's Convenience Center,2022-07-29,318.8,32,0.10037641154328733,2022,7,4,-1.154463063969292,-1.1480935287682463
Citizen's Convenience Center,2022-08-17,690.8,69,0.09988419224088015,2022,8,2,0.2914520239467528,0.2900071881028374
Citizen's Convenience Center,2022-08-26,655.8,66,0.10064043915827997,2022,8,4,0.15541162589013563,0.17340442727545222
Citizen's Convenience Center,2022-08-29,631.8,63,0.09971509971509972,2022,8,0,0.06212678150845531,0.056801666448067036
Citizen's Convenience Center,2022-10-17,663.4,66,0.09948748869460355,2022,10,0,0.18495182661100118,0.17340442727545222
Citizen's Convenience Center,2023-01-06,968.6,97,0.10014453850918852,2023,1,4,1.3712240976647028,1.3782996224917656
Citizen's Convenience Center,2023-01-23,627.4,63,0.1004144086707045,2023,1,0,0.045024560038480675,0.056801666448067036
Citizen's Convenience Center,2023-01-25,573.6,57,0.09937238493723849,2023,1,2,-0.1640889661171192,-0.17640385520670332
Citizen's Convenience Center,2023-02-01,466.8,47,0.10068551842330763,2023,2,2,-0.5792065236155968,-0.5650797246313205
Citizen's Convenience Center,2023-02-03,396.8,40,0.10080645161290322,2023,2,4,-0.851287319728831,-0.8371528332285526
Citizen's Convenience Center,2023-02-13,578.4,58,0.10027662517289074,2023,2,0,-0.14543199724078332,-0.1375362682642416
Citizen's Convenience Center,2023-02-27,754.4,75,0.0994167550371156,2023,2,0,0.5386568615582057,0.5232127097576077
Citizen's Convenience Center,2023-03-06,542.4,54,0.09955752212389381,2023,3,0,-0.28535926381330384,-0.2930066160340885
Citizen's Convenience Center,2023-05-05,782.4,78,0.09969325153374234,2023,5,4,0.6474891800034994,0.6398154705849929
Citizen's Convenience Center,2023-05-08,732.0,73,0.09972677595628415,2023,5,0,0.45159100680197084,0.4454775358726843
Citizen's Convenience Center,2023-05-17,673.6,67,0.09946555819477435,2023,5,2,0.2245978854732155,0.21227201421791392
Citizen's Convenience Center,2023-05-22,979.4,98,0.1000612619971411,2023,5,0,1.4132022776364588,1.4171672094342274
Citizen's Convenience Center,2023-06-07,720.8,72,0.09988901220865705,2023,6,2,0.4080580794238532,0.40660994893022256
Citizen's Convenience Center,2023-06-09,701.4,70,0.0998003992015968,2023,6,4,0.3326528302153284,0.3288747750452991
Citizen's Convenience Center,2023-06-30,820.6,82,0.09992688276870582,2023,6,4,0.7959675573110074,0.7952858183548398
Citizen's Convenience Center,2023-08-04,748.6,75,0.10018701576275714,2023,8,4,0.5161130241659665,0.5232127097576077
Citizen's Convenience Center,2023-08-23,600.8,60,0.09986684420772304,2023,8,2,-0.05836614248454844,-0.05980109437931814
Citizen's Convenience Center,2023-10-27,474.6,47,0.0990307627475769,2023,10,4,-0.5488889491915505,-0.5650797246313205
Citizen's Convenience Center,2023-10-30,733.4,73,0.09953640578129261,2023,10,0,0.45703262272423545,0.4454775358726843
Citizen's Convenience Center,2023-11-22,669.4,67,0.10008963250672244,2023,11,2,0.20827303770642125,0.21227201421791392
Citizen's Convenience Center,2023-12-04,1411.0,141,0.09992912827781715,2023,12,0,3.0907747291003433,3.0884734479600815
Citizen's Convenience Center,2023-12-11,908.0,91,0.10022026431718062,2023,12,0,1.13567986560096,1.1450941008369953
Citizen's Convenience Center,2023-12-18,834.2,83,0.09949652361543994,2023,12,0,0.8488289691272931,0.8341534052973015
Citizen's Convenience Center,2024-01-03,430.8,43,0.09981429897864438,2024,1,2,-0.7191337901881172,-0.7205500724011674
Citizen's Convenience Center,2024-01-12,669.2,67,0.10011954572624028,2024,1,4,0.20749566400324085,0.21227201421791392
Citizen's Convenience Center,2024-01-24,492.6,49,0.09947218838814453,2024,1,2,-0.4789253159052903,-0.4873445507463971
Citizen's Convenience Center,2024-01-26,540.6,54,0.09988901220865705,2024,1,4,-0.29235562714192964,-0.2930066160340885
Mills Park,2024-02-05,171.8,17,0.0989522700814901,2024,2,0,-1.725832735807084,-1.7311073329051723
Citizen's Convenience Center,2024-02-09,558.8,56,0.10021474588403723,2024,2,4,-0.221614620152489,-0.21527144214916502
Mills Park,2024-02-16,294.4,29,0.0985054347826087,2024,2,4,-1.249302655757334,-1.2646962895956315
Mills Park,2024-02-26,664.8,66,0.09927797833935019,2024,2,0,0.19039344253326576,0.17340442727545222
Citizen's Convenience Center,2024-02-28,1005.6,101,0.10043754972155927,2024,2,2,1.5150382327531267,1.5337699702616125
Citizen's Convenience Center,2024-03-15,992.0,99,0.09979838709677419,2024,3,4,1.462176820936841,1.456034796376689
Citizen's Convenience Center,2024-04-03,513.2,51,0.09937646141855026,2024,4,2,-0.3988558244776813,-0.40960937686147364
Mills Park,2024-04-05,651.8,65,0.0997238416692237,2024,4,4,0.13986415182652226,0.1345368403329905
Mills Park,2024-04-10,248.8,25,0.10048231511254019,2024,4,2,-1.4265438600825264,-1.4201666373654784
Citizen's Convenience Center,2024-05-01,655.6,66,0.10067114093959731,2024,5,2,0.15463425218695523,0.17340442727545222
Mills Park,2024-05-01,242.8,24,0.09884678747940691,2024,5,2,-1.4498650711779464,-1.4590342243079402
Citizen's Convenience Center,2024-05-03,543.8,54,0.09930121368150056,2024,5,4,-0.27991764789103923,-0.2930066160340885
Mills Park,2024-05-03,510.8,51,0.09984338292873923,2024,5,4,-0.40818430891584945,-0.40960937686147364
Mills Park,2024-05-06,555.8,56,0.10075566750629723,2024,5,0,-0.23327522570019907,-0.21527144214916502
Mills Park,2024-05-13,629.8,63,0.10003175611305178,2024,5,0,0.05435304447664862,0.056801666448067036
Citizen's Convenience Center,2024-05-15,627.8,63,0.10035043007327175,2024,5,2,0.04657930744484193,0.056801666448067036
Mills Park,2024-05-20,604.8,60,0.09920634920634921,2024,5,0,-0.042818668420935055,-0.05980109437931814
Citizen's Convenience Center,2024-05-22,654.4,65,0.0993276283618582,2024,5,2,0.14997000996787105,0.1345368403329905
Citizen's Convenience Center,2024-05-28,986.8,99,0.10032428050263478,2024,5,1,1.4419651046541435,1.456034796376689
Citizen's Convenience Center,2024-05-31,869.6,87,0.10004599816007359,2024,5,4,0.9864241145902715,0.9896237530671484
Citizen's Convenience Center,2024-06-05,604.4,60,0.09927200529450696,2024,6,2,-0.04437341582729631,-0.05980109437931814
Citizen's Convenience Center,2024-06-07,654.4,65,0.0993276283618582,2024,6,4,0.14997000996787105,0.1345368403329905
Citizen's Convenience Center,2024-06-10,1044.0,104,0.09961685823754789,2024,6,0,1.664293983763815,1.6503727310889977
Mills Park,2024-06-10,642.8,64,0.09956440572495334,2024,6,0,0.10488233518339213,0.09566925339052876
Citizen's Convenience Center,2024-06-24,1107.8,111,0.10019859180357465,2024,6,0,1.9122761950784484,1.9224458396862298
Mills Park,2024-06-24,643.8,64,0.09940975458216839,2024,6,0,0.10876920369929548,0.09566925339052876
Citizen's Convenience Center,2024-07-08,703.2,70,0.09954493742889646,2024,7,0,0.3396491935439546,0.3288747750452991
Mills Park,2024-07-08,478.8,48,0.10025062656641603,2024,7,0,-0.5325641014247565,-0.5262121376888588
Citizen's Convenience Center,2024-07-10,809.2,81,0.10009886307464162,2024,7,2,0.7516572562297095,0.7564182314123781
Citizen's Convenience Center,2024-07-12,171.0,17,0.09941520467836257,2024,7,4,-1.7289422306198068,-1.7311073329051723
Mills Park,2024-07-19,418.8,42,0.10028653295128939,2024,7,4,-0.7657762123789573,-0.7594176593436291
Citizen's Convenience Center,2024-07-24,733.0,73,0.09959072305593451,2024,7,2,0.4554778753178742,0.4454775358726843
Citizen's Convenience Center,2024-07-31,629.2,63,0.10012714558169103,2024,7,2,0.052020923367106967,0.056801666448067036
Citizen's Convenience Center,2024-08-07,565.6,57,0.10077793493635077,2024,8,2,-0.195183914244346,-0.17640385520670332
Citizen's Convenience Center,2024-08-09,587.6,59,0.10040844111640572,2024,8,4,-0.10967280689447235,-0.09866868132177986
Mills Park,2024-08-19,538.8,54,0.1002227171492205,2024,8,0,-0.29935199047055594,-0.2930066160340885
Mills Park,2024-08-23,311.8,31,0.09942270686337396,2024,8,4,-1.1816711435806155,-1.186961115710708
Mills Park,2024-08-30,249.8,25,0.100080064051241,2024,8,4,-1.422656991566623,-1.4201666373654784
Mills Park,2024-09-23,580.8,58,0.09986225895316805,2024,9,0,-0.13610351280261537,-0.1375362682642416
Citizen's Convenience Center,2024-09-23,1026.0,103,0.10038986354775828,2024,9,0,1.5943303504775548,1.611505144146536
